"mode" "length" "c.4.88822851306514..5.53433359219963..4.20804035793155..4.87560475327366.." "c.4.28546774223164..4.85062323152971..5.75181506893325..5.02032279552206.." "c.4.95009068512522..5.3856704690623..5.21795683221368..3.75517479831719.." "c.8.17391701134442..5.89721108542892..5.54395286177232..6.35550424003131.." "c.5.22963490838746..4.587110744658..4.32731915109796..5.99072686548856.." "c.5.53320620002825..4.84367286208563..4.75813103204002..4.81406437502745.." "c.4.33354583445219..5.11160122960583..5.18237686397001..5.79696199626528.." "c.5.44719238896643..5.23865744838901..2.72823795365731..3.69529412579211.." "c.5.58478346142997..4.57684473173285..5.63396548094949..3.43568548183823.." "c.4.02168826726073..5.61930839833307..3.98940477976953..4.82254772052469.." "c.6.36226084977744..4.25772890008711..4.9345410972877..5.46816570671772.." "c.5.63126979491386..4.19784906624746..5.14712703554616..7.19041810986661.." "c.3.44739695388784..3.73121731968796..5.77559212566636..4.36312259027314.." "c.4.90044743585175..5.77595407241279..4.06837387212399..5.39463488336037.." "c.5.24024361254237..4.14496636029885..5.70889912589497..5.18297942059232.." "c.4.70956509190775..5.22660802465461..5.64133852335542..5.40964875351102.." "c.4.6539930419144..4.79174685849976..4.02576561599952..5.01959395443886.." "c.6.10246569376643..5.71555950360574..3.78666333086968..3.92380958829344.." "c.4.36947718260246..6.06411932209103..5.57103866941061..4.32164962840007.." "c.4.9819479528557..5.11499919262527..6.45287818884724..4.1705130760243.." "c.3.65330911775387..3.86010749303409..5.44853222550305..4.30696443056755.." "c.5.32235640939231..6.00647987384867..4.17718529609043..5.34818966963497.." "c.5.52696012293452..4.69890602444579..5.75385468687351..5.12427904256912.." "c.5.32715084100298..4.68104143306264..4.44924562354452..5.79091976335922.." "c.3.34212973034478..4.70993457156978..6.17782406072534..4.09798097497832.." "c.4.48116951373991..5.5161918805232..5.10070581097747..6.25120579867576.." "c.4.42260049808523..4.14553297455137..3.32330215105624..3.27008629772984.." "c.3.90532540660829..4.70397891295427..3.79462364479561..5.65117596555273.." "c.6.25909587358736..4.44293177118337..5.05019208183375..4.72762110314088.." "c.3.42362642537297..4.42416964339471..4.80782679982762..4.98943277913609.." "c.4.12219983487956..4.24217820993064..5.42343924448925..3.80927182358942.." "c.3.40881632718441..2.95603977977795..4.43066159253132..6.04275879222727.." "c.5.94971720019932..4.72667263022097..4.82152515139851..3.61288798229575.." "c.3.51539866188227..6.30677390302345..5.29980375999951..4.61942965833994.." "c.1.8413072075838..4.55861793738627..3.45124133345096..6.12981752821337.." "c.5.29305540467872..6.60664471754133..4.40301243323254..6.23254315287273.." "c.4.73019547731223..5.37348860711246..5.62816517193879..5.73908008542419.." "c.4.57875152093656..4.19151967236704..5.89593835795895..5.5398590169833.." "c.5.90372110169109..5.22701753651915..4.42144517274785..3.92179030252187.." "c.5.89258471450221..5.97408274759826..5.30510061051592..4.8637240227118.." "c.7.10812696843331..4.28190642763157..4.7920147333978..5.39255432738831.." "c.4.57565815870209..3.40134828096332..2.7933226418217..5.05101482616667.." "c.4.58558783549296..4.81640395283966..5.0602006043881..4.38988453907834.." "c.4.79696444950986..5.33135453487837..5.3841221665733..4.44431732840384.." "c.3.11106369097696..3.35398407920893..5.04800738605929..5.56355339703467.." "c.4.66268881472101..5.51986529159605..4.41212815404654..6.05419884621643.." "c.5.0248286698749..5.3563602907844..4.49829283150408..3.33308231426427.." "c.4.38958028387333..5.04110831078204..4.57038467089051..4.66567193328517.."
"1" 5.28556585636391 5.30880093914903 4.88822851306514 4.28546774223164 4.95009068512522 8.17391701134442 5.22963490838746 5.53320620002825 4.33354583445219 5.44719238896643 5.58478346142997 4.02168826726073 6.36226084977744 5.63126979491386 3.44739695388784 4.90044743585175 5.24024361254237 4.70956509190775 4.6539930419144 6.10246569376643 4.36947718260246 4.9819479528557 3.65330911775387 5.32235640939231 5.52696012293452 5.32715084100298 3.34212973034478 4.48116951373991 4.42260049808523 3.90532540660829 6.25909587358736 3.42362642537297 4.12219983487956 3.40881632718441 5.94971720019932 3.51539866188227 1.8413072075838 5.29305540467872 4.73019547731223 4.57875152093656 5.90372110169109 5.89258471450221 7.10812696843331 4.57565815870209 4.58558783549296 4.79696444950986 3.11106369097696 4.66268881472101 5.0248286698749 4.38958028387333
"2" 5.36086814804264 4.65675373773755 5.53433359219963 4.85062323152971 5.3856704690623 5.89721108542892 4.587110744658 4.84367286208563 5.11160122960583 5.23865744838901 4.57684473173285 5.61930839833307 4.25772890008711 4.19784906624746 3.73121731968796 5.77595407241279 4.14496636029885 5.22660802465461 4.79174685849976 5.71555950360574 6.06411932209103 5.11499919262527 3.86010749303409 6.00647987384867 4.69890602444579 4.68104143306264 4.70993457156978 5.5161918805232 4.14553297455137 4.70397891295427 4.44293177118337 4.42416964339471 4.24217820993064 2.95603977977795 4.72667263022097 6.30677390302345 4.55861793738627 6.60664471754133 5.37348860711246 4.19151967236704 5.22701753651915 5.97408274759826 4.28190642763157 3.40134828096332 4.81640395283966 5.33135453487837 3.35398407920893 5.51986529159605 5.3563602907844 5.04110831078204
"3" 4.44850103660796 5.17963046093936 4.20804035793155 5.75181506893325 5.21795683221368 5.54395286177232 4.32731915109796 4.75813103204002 5.18237686397001 2.72823795365731 5.63396548094949 3.98940477976953 4.9345410972877 5.14712703554616 5.77559212566636 4.06837387212399 5.70889912589497 5.64133852335542 4.02576561599952 3.78666333086968 5.57103866941061 6.45287818884724 5.44853222550305 4.17718529609043 5.75385468687351 4.44924562354452 6.17782406072534 5.10070581097747 3.32330215105624 3.79462364479561 5.05019208183375 4.80782679982762 5.42343924448925 4.43066159253132 4.82152515139851 5.29980375999951 3.45124133345096 4.40301243323254 5.62816517193879 5.89593835795895 4.42144517274785 5.30510061051592 4.7920147333978 2.7933226418217 5.0602006043881 5.3841221665733 5.04800738605929 4.41212815404654 4.49829283150408 4.57038467089051
"4" 5.19559660583905 5.2334825942311 4.87560475327366 5.02032279552206 3.75517479831719 6.35550424003131 5.99072686548856 4.81406437502745 5.79696199626528 3.69529412579211 3.43568548183823 4.82254772052469 5.46816570671772 7.19041810986661 4.36312259027314 5.39463488336037 5.18297942059232 5.40964875351102 5.01959395443886 3.92380958829344 4.32164962840007 4.1705130760243 4.30696443056755 5.34818966963497 5.12427904256912 5.79091976335922 4.09798097497832 6.25120579867576 3.27008629772984 5.65117596555273 4.72762110314088 4.98943277913609 3.80927182358942 6.04275879222727 3.61288798229575 4.61942965833994 6.12981752821337 6.23254315287273 5.73908008542419 5.5398590169833 3.92179030252187 4.8637240227118 5.39255432738831 5.05101482616667 4.38988453907834 4.44431732840384 5.56355339703467 6.05419884621643 3.33308231426427 4.66567193328517
"5" 4.36086793649698 5.66408523732902 4.42803080218496 5.64344761273608 5.28989949289279 4.83057563335838 5.13083294354766 6.1329429950328 4.00745618473655 3.30173083167483 4.86414388399762 6.05960437899455 4.18379582982119 5.03442018470417 3.23474434530237 4.01273061357995 4.36362012480616 5.52929087355689 4.89918559464475 5.39357324664038 3.67971606229097 5.15212100136505 5.78946720550141 5.76262174639334 7.59297405769701 3.83560792767036 4.86339504419219 3.32698730222222 5.9949162018683 3.95058615980731 4.92271451391362 6.18517014523706 5.47856020506296 3.60015319315025 4.46272654823233 4.181696476979 3.77864023357903 3.96162868523648 4.12353213224796 4.60758719027951 3.7206030167298 5.50066013913853 5.72681799496192 5.79528113074056 4.31215563989608 6.24399224472707 5.54880119792134 4.01808882774563 4.18050001862033 4.12081279179625
"6" 5.28093648453803 4.04179013740974 5.08955070451817 5.53104522194429 5.9125151600337 4.13154861640341 5.13793970388515 3.45472708898256 5.37072228365922 5.86493450783895 6.6199988388905 4.54943720450156 4.38493421496914 5.2463802782159 3.90140197183478 6.42265581521667 6.39942879281851 5.78099040978756 5.47938461317017 5.35070102345473 5.10137919330703 5.63106082334122 5.65025473914481 5.54682433124329 5.35166171445274 4.90109722946723 5.21099500273509 4.90771496764542 4.76629515211988 4.37891710923409 6.16185769911096 4.41245074815825 4.12267926477657 7.03953430124335 3.31419788462594 4.62466928964948 5.44933807859588 3.61125667819471 5.18586832140109 3.68487358824419 4.12920229683342 6.63984704214441 3.1496881524049 8.01223069516775 4.88142385442963 3.4412841038721 3.58586524403085 3.84008274671671 4.36969023080603 4.38244423816252
"7" 4.94617550610538 5.89525885584538 6.52823860323275 5.72190600226134 6.06418866010438 5.96116126408181 4.88741626166389 6.53003714710648 5.43173628948545 3.72100874431469 7.28807007285209 6.43024763704812 4.03509330011939 6.03076739560885 6.55955943116615 5.42350818200753 5.23709930489113 5.55324310004724 5.16500608937961 6.09960118455518 4.29617984797726 5.81276444497774 5.4975204450036 5.06113991694371 5.60106320490425 5.64034058478764 5.76593555234479 5.01437285346675 5.77964500276369 6.82053195296419 5.06162401393463 6.01097097870513 6.04824475229255 6.53951891406711 4.29735854265175 3.77256461069791 4.82373542126871 4.50168704914629 4.67609661447218 3.45949945929098 5.6145352407963 4.82725291948792 4.98060651975114 4.38092446280257 4.94980929516287 5.26020673152528 4.15632779241414 5.58562498715397 5.98934245911351 5.39831190324448
"8" 4.82824219357309 4.04947458442565 5.96077456360135 2.2563074328591 4.49968501426885 4.39351923125532 4.46601228301625 7.28285479255312 5.69979189351435 5.82411368130805 4.53112076858268 6.20039515602143 3.76153107662911 5.61651615861258 4.6190752675444 3.50446315591209 4.52051797802656 5.59968750284898 4.6044070334905 4.86066745741092 6.71831259174777 5.27691325046524 3.84997794351248 6.5558035992095 3.18482693613338 5.35526972613164 4.01971462216805 6.08675409562422 5.15151289088795 5.122110192752 5.60028892247569 4.5114289632191 3.52901141493807 5.4292209371089 4.07358087413732 5.38941857142627 5.06037273259325 5.39334096397621 5.43285514476424 4.46438990428873 5.97706046499243 4.68132617048638 3.34345772070776 4.63071136893655 4.39420326008968 6.10517393244762 5.85869280554264 5.45738034903948 6.93903010996603 4.82590821663415
"9" 5.28770064295185 4.5250408237474 4.52160737688065 6.32189063242654 3.60593994065679 2.76836750164693 6.62822483016977 6.91102323198848 5.52186055141651 4.29528144617683 4.16851497898233 5.8162172614974 5.38433050780044 4.79760256364701 3.45292676389337 4.4949827261157 7.16062759593673 4.96941433688566 2.69388089097145 5.59926086916737 7.23782896473 5.92548927437643 5.52297626964306 5.70520362758851 5.4583089230005 5.0731048948939 3.58548923823688 2.99196358371288 4.94686050738137 6.01013998292647 6.11128829403527 6.36320758922517 6.89088045684987 4.87311875233772 4.59417519715512 5.85414664968046 5.75415453392093 5.93691532933467 4.60329475560634 4.86301611829446 4.04023275940385 3.38573186920898 7.20148121043943 4.78904762167425 5.61250007041468 5.25251078844902 6.49638124517869 4.41007029010331 4.35609684497675 2.63626445112929
"10" 3.25759506590782 6.22526581866891 7.92626161221113 4.99927894507699 4.37058912254224 7.63675955251821 5.59763449830565 3.74604473517227 4.20725758495095 3.6110518131912 5.50339204828344 3.67305846167749 6.9747001319018 5.1428234404087 4.96378033541315 5.45284242807965 4.7144087020343 4.09819650972607 4.50113965592965 4.58466010155547 4.54709235312636 3.72361761680975 6.17204321707126 4.1752361847266 5.01625710024515 6.54416213998003 3.18060568559367 5.30591655534406 5.33620265936651 4.43961357229804 6.34110057839366 5.12799814780088 4.96379646375836 4.90334742881993 5.15270860924925 6.71731928094723 6.8135520556246 4.62751003412637 4.14001865702757 7.14669054446561 5.64062778366894 4.45717308484917 6.45672451124609 3.87114508307952 5.89994013742747 3.57658362519284 5.07791057494012 5.50032925028064 2.49310282725872 5.23666368594702
