"mode" "length" "c.5.3754896874936..7.27903139502493..6.39847295465542..6.30526658978032.." "c.5.06557300254578..4.11432368036427..5.64657971218231..6.21797804985384.." "c.5.291034329763..7.19599002954468..4.92934642258748..6.38430456039168.." "c.6.0360440373345..4.58197171170616..5.78775827879384..5.97433112554634.." "c.4.80980680432723..6.05533783927704..6.2459145467394..5.49921060907568.." "c.6.38800096831733..4.7609529513735..6.07326726956559..7.57737894724142.." "c.6.99737962557774..6.15773788388378..4.43036938952369..5.4603328582597.." "c.6.90219969521819..5.33604303454988..6.21310470313355..6.74527430125685.." "c.6.07928847692806..6.03630568367264..4.72808755972091..4.81647167617534.." "c.6.44642932867939..6.46749533766776..7.33363149022594..4.66596929278853.." "c.5.74811707746467..6.13257765777798..5.76766840098095..5.79494917980092.." "c.7.8107462297526..5.54211229057246..7.43583954273898..4.87834737197016.." "c.5.27966523772963..4.559347306874..6.95367541159438..6.74189150409395.." "c.4.66835409445039..5.52895469970655..4.55127443724309..4.67893317771992.." "c.7.52841444372309..5.90822618501756..5.41761807228546..4.94858799387764.." "c.6.08628298264002..6.51175365029551..5.93636784813107..6.64458802097495.." "c.5.37862640873056..5.25840682281038..5.23566274131363..4.97969581144488.." "c.6.09641091629188..5.99991916953199..5.58760357748031..5.17649864356132.." "c.5.16468446546131..5.32680923931018..7.33305485570698..6.593250474227.." "c.7.69795370135333..6.26669227510328..5.59377010758236..6.86927572583348.." "c.7.22093754523239..6.0518750831401..5.72027291979018..6.380664937768.." "c.6.55985150287272..6.09366474994183..5.17872466983373..6.78506988519395.." "c.4.70249121299349..6.49173598887138..5.71497948519807..5.65192807780724.." "c.6.03093878458516..5.63601743816117..5.67837714002076..5.23420000908681.." "c.7.32369457869409..6.35463667633475..6.88456666210741..5.21272918298665.." "c.7.38967048898213..5.46096543051336..5.72969544542301..5.79090653619635.." "c.6.65631243199282..6.69736520311579..5.14301361548901..7.78241126154289.." "c.5.92856095816554..3.93561485248612..6.0182268636603..7.73572412248121.." "c.6.01247262668909..6.10071095215745..3.69456059552365..7.00684413825551.." "c.5.67318172304031..4.77354340548955..6.41092523850614..6.65739723011338.." "c.9.76044614943567..5.47749779445505..6.04115649880092..7.54799415378782.." "c.5.86106568046791..6.6115605674404..4.59266572670709..9.98301943166269.." "c.5.7814822518642..8.4862108330123..7.13002067007052..5.59584325388561.." "c.6.71591740982355..6.47228428144966..6.41221135614283..7.35513560081278.." "c.4.57553056737041..4.29452949165821..7.19144412070078..7.37869482371364.." "c.7.10419972435284..4.81487300041003..6.4845339756073..5.90075679735696.." "c.4.76157018347111..6.88448748415583..5.61389264921355..7.26909526270382.." "c.5.17662392437693..4.76032907078407..4.05478508934493..4.98701657274965.." "c.5.7907878752491..6.38972436134126..7.4099914966651..5.91144939358543.." "c.4.75440115515607..7.9099000450185..5.98573863252107..7.71192713600731.." "c.5.88253213279318..6.73897462693866..5.6753847093079..6.86888023284608.." "c.7.5220259257229..4.63119710512594..7.68335778930791..7.13384702496861.." "c.6.11763416388998..6.37740493939168..6.96289897900256..6.76291739261161.." "c.4.9626633064186..4.81953535134686..6.85028455098095..6.71646416779201.." "c.8.39689753297253..3.86990437902473..6.73862696420157..7.10756159879499.." "c.5.57047092123678..6.52333483366847..6.39798263058418..5.12782575259131.." "c.4.95717543215651..6.63028769771623..6.69346463639528..5.77164854871061.." "c.4.13834308269013..6.84409144367487..5.35233368755662..4.35600572462196.."
"1" 6.09541172488302 7.08450534774144 5.3754896874936 5.06557300254578 5.291034329763 6.0360440373345 4.80980680432723 6.38800096831733 6.99737962557774 6.90219969521819 6.07928847692806 6.44642932867939 5.74811707746467 7.8107462297526 5.27966523772963 4.66835409445039 7.52841444372309 6.08628298264002 5.37862640873056 6.09641091629188 5.16468446546131 7.69795370135333 7.22093754523239 6.55985150287272 4.70249121299349 6.03093878458516 7.32369457869409 7.38967048898213 6.65631243199282 5.92856095816554 6.01247262668909 5.67318172304031 9.76044614943567 5.86106568046791 5.7814822518642 6.71591740982355 4.57553056737041 7.10419972435284 4.76157018347111 5.17662392437693 5.7907878752491 4.75440115515607 5.88253213279318 7.5220259257229 6.11763416388998 4.9626633064186 8.39689753297253 5.57047092123678 4.95717543215651 4.13834308269013
"2" 5.83993640830905 7.87398902413694 7.27903139502493 4.11432368036427 7.19599002954468 4.58197171170616 6.05533783927704 4.7609529513735 6.15773788388378 5.33604303454988 6.03630568367264 6.46749533766776 6.13257765777798 5.54211229057246 4.559347306874 5.52895469970655 5.90822618501756 6.51175365029551 5.25840682281038 5.99991916953199 5.32680923931018 6.26669227510328 6.0518750831401 6.09366474994183 6.49173598887138 5.63601743816117 6.35463667633475 5.46096543051336 6.69736520311579 3.93561485248612 6.10071095215745 4.77354340548955 5.47749779445505 6.6115605674404 8.4862108330123 6.47228428144966 4.29452949165821 4.81487300041003 6.88448748415583 4.76032907078407 6.38972436134126 7.9099000450185 6.73897462693866 4.63119710512594 6.37740493939168 4.81953535134686 3.86990437902473 6.52333483366847 6.63028769771623 6.84409144367487
"3" 4.98580684747231 5.85915775121516 6.39847295465542 5.64657971218231 4.92934642258748 5.78775827879384 6.2459145467394 6.07326726956559 4.43036938952369 6.21310470313355 4.72808755972091 7.33363149022594 5.76766840098095 7.43583954273898 6.95367541159438 4.55127443724309 5.41761807228546 5.93636784813107 5.23566274131363 5.58760357748031 7.33305485570698 5.59377010758236 5.72027291979018 5.17872466983373 5.71497948519807 5.67837714002076 6.88456666210741 5.72969544542301 5.14301361548901 6.0182268636603 3.69456059552365 6.41092523850614 6.04115649880092 4.59266572670709 7.13002067007052 6.41221135614283 7.19144412070078 6.4845339756073 5.61389264921355 4.05478508934493 7.4099914966651 5.98573863252107 5.6753847093079 7.68335778930791 6.96289897900256 6.85028455098095 6.73862696420157 6.39798263058418 6.69346463639528 5.35233368755662
"4" 6.68238409361237 6.28235323317277 6.30526658978032 6.21797804985384 6.38430456039168 5.97433112554634 5.49921060907568 7.57737894724142 5.4603328582597 6.74527430125685 4.81647167617534 4.66596929278853 5.79494917980092 4.87834737197016 6.74189150409395 4.67893317771992 4.94858799387764 6.64458802097495 4.97969581144488 5.17649864356132 6.593250474227 6.86927572583348 6.380664937768 6.78506988519395 5.65192807780724 5.23420000908681 5.21272918298665 5.79090653619635 7.78241126154289 7.73572412248121 7.00684413825551 6.65739723011338 7.54799415378782 9.98301943166269 5.59584325388561 7.35513560081278 7.37869482371364 5.90075679735696 7.26909526270382 4.98701657274965 5.91144939358543 7.71192713600731 6.86888023284608 7.13384702496861 6.76291739261161 6.71646416779201 7.10756159879499 5.12782575259131 5.77164854871061 4.35600572462196
"5" 4.9321830946737 5.76572788951666 7.22542584801397 4.82753073334278 5.53034466314562 6.10734734799525 5.80157900894073 6.88258902622165 4.73759952813487 6.60010873253844 7.74883216733332 5.87456039172446 6.13208843212203 6.1992603092498 5.53009518700626 5.45155020746436 6.7031151761387 6.9043622264877 5.89987079563537 6.36000691728439 7.32494933280558 5.46108511214285 6.57576882688173 6.02809811086169 6.61132780526453 5.08194426835906 5.03276184635011 6.67744143846929 5.57097951962593 5.86379322097106 4.49553878575357 6.9673398708249 6.14035308606134 5.74679097007914 6.34726179848997 6.5088997626858 4.56591481208995 5.91427884277037 5.58193864211578 5.38020396448584 3.98757132375824 4.02777225528229 5.61517468791485 5.78949004659746 6.429005301108 7.16139788429733 4.67727561904418 5.76158202386886 5.70487621654989 5.60992795819332
"6" 5.25790295711038 4.36711924030756 5.5212409686681 5.20784190529906 6.4803457424659 5.50560367117448 5.26431980726731 5.3388855150247 8.45448961637707 4.76809935916116 5.97185471785761 6.17930385825213 3.90125539342037 7.32369282660628 7.68702671290433 6.77705069795177 6.50810020272579 6.65963714983844 7.74668494127486 5.64029128864139 8.00922254176222 6.23142184347168 5.5631177352243 6.49245665829901 6.02328529030806 5.91778477417252 6.57610684025457 4.78671043933845 5.58019868907844 6.99916478909978 6.76730426030467 5.93455537248398 4.30338113351857 5.67996645060138 6.03498734709889 5.26065660540381 5.54834089257254 6.89809643505845 7.94488432505312 6.01458372108693 7.8696521376066 6.51125070319492 6.28646378949555 3.4341027754473 6.83691467414023 7.12561529106867 5.8498274409366 7.14574490807989 6.06105174602637 4.98494162256682
"7" 4.55202501204994 6.1192429577836 6.40338075964172 4.7420600810266 4.96234303042883 6.80031335079063 6.86823199496415 6.89218544278997 7.49276858059126 6.85332333644284 7.12344036452664 6.40551197647951 7.18696180954455 7.02559267666079 6.77945498054637 7.27896536597518 3.99884547889939 6.20021192872043 4.70630895494578 5.63374627857143 4.61440225867005 4.78406301846878 7.72969872003492 7.68923138761031 7.2814944026553 5.47915682038281 5.00759549890711 5.61643499549536 5.23331139924363 5.75774833489825 4.32026359970926 6.15811969918038 6.89898261812951 6.98040096225911 6.87841665644236 7.67395834494923 6.0821869297018 6.15936935269984 3.64872593954708 5.58650079222482 5.48210652354466 5.60233976397145 5.60013856328657 6.66037012551615 6.2725740208551 7.89517552995576 6.36850319331869 5.33269150332171 3.59336765970618 3.86683959269006
"8" 6.59035743009275 6.14785301421194 5.99515573120292 6.91849276630064 5.12364296777966 5.36003768058945 5.55913231560966 7.12699362171026 4.87659501082928 5.95326094936548 5.08107854661206 6.11008633311068 5.62792738313822 5.42248881124144 6.90647377078693 5.60207158349791 6.00376347278008 5.55017546221561 7.01133057486335 3.91452577578149 6.10648419680644 7.09886493091372 5.59509478035573 7.27424316341795 6.8536022294418 8.0600127924586 4.67035986201057 5.37864621207258 5.73503744139622 6.35714684272193 6.18256258998127 4.25017014511825 5.01958657571054 4.27834162929775 8.78260535438198 5.479820433113 4.99770817869928 6.08941764030614 7.04449730693139 5.90749209301202 6.45886466065775 4.64606174154442 5.91106580639021 6.75817881210348 5.99012407162597 7.00380739429776 6.45544441015036 4.68716838282173 6.1367600687145 7.83077463345035
"9" 7.03567821895588 6.09635556730603 5.0721177147103 4.9301930596771 6.32481376424412 3.99446288374961 5.76986363256206 4.51376597457261 5.50744178131513 4.69458592993082 4.95569761125445 5.68377634414 6.08553400407384 5.71944813075605 5.72885364844514 6.76937701301346 6.46710124202385 4.37634553436161 7.30419783247567 7.72359900912327 4.82238423644281 7.79244823883705 4.60902373130505 5.7659126647643 5.84440588977605 6.16225718742643 3.63811114446775 6.31041590537383 5.92005539434829 5.95052642502196 6.55713484593562 5.41480570547826 6.72626828320223 6.66077996660433 7.48393333591895 4.55188103035092 5.08544790642225 6.26067831261719 6.56401309208872 6.58210737152093 6.78153051483331 7.08799084416588 6.30239927995448 4.5624618808237 6.0909500664514 6.45709953534506 6.3706355606211 6.13986868853413 5.90950223278258 6.60592162064563
"10" 5.32682661836022 5.29421691068182 7.12929458357588 7.13633323183445 4.44108155472736 6.10273586020083 7.15394474941403 7.01515062620382 6.94237206023543 4.93676429226648 4.93800107599723 7.05247877867858 7.28544564213205 5.95909492187782 4.36075632111688 5.35797760490035 5.55634227990921 8.54624003682995 7.08816655129559 6.82429516343787 5.88625874435578 5.65271446344922 5.81839772989399 5.30497346236177 5.68977878708702 6.18178162605141 6.6764733802508 7.01154482663752 4.46494346355577 7.75404943409669 6.77822426591602 7.30822896576339 5.13592815272021 5.48012812368217 5.00613275708008 4.45767986959135 6.00059070558549 4.87022816596875 3.79226526556855 3.87504491808255 7.07550143932259 6.62371754991018 5.97424988389293 5.91468445558621 5.0150689880181 6.21381130866553 7.25293769299362 6.47812647739867 5.74211922717488 4.58609775494592
