"mode" "length" "c.5.2007951411324..4.41088759588174..4.95494762542404..7.64985475885458.." "c.6.04189549913757..5.3812607256926..4.568110203296..5.3583741163298.." "c.5.65416874969258..6.50738135947558..4.9835439881533..6.50208922927645.." "c.3.1301258183171..5.04837546257263..4.70269356324347..7.07144442989845.." "c.3.92448795959498..6.26577986147923..4.1759823560941..4.62946886926626.." "c.7.60035441548729..4.62034379759624..4.80111472095351..3.95444241242528.." "c.4.78522073361663..6.50659516676408..5.84831161909469..4.57730497637566.." "c.5.29498457066912..5.23645532732709..3.29954902148898..5.64659827153798.." "c.4.6420602259702..5.48778560515237..5.80137254995042..3.74858747007683.." "c.5.25269773912637..4.90072471294178..4.00713237111239..5.1771185445896.." "c.4.70910731596545..3.88141335098478..4.99889181334212..5.99809504562604.." "c.5.19288551779024..3.35325797731565..6.85780138060546..3.02294134811579.." "c.3.39717537608084..4.38692302653504..6.67799980398658..3.54139508538761.." "c.4.36369263162824..5.50152398608369..4.85046793826605..4.66738388638773.." "c.7.16249937269438..5.64933969080158..4.57078651899386..4.32130386598196.." "c.5.66142287889987..5.46235757853915..3.16514629542677..3.69145319617433.." "c.3.5753420563055..4.75266986183286..4.7985905551833..5.39975944634937.." "c.5.24822156561845..5.91810228804223..5.01938794413379..6.18232557563751.." "c.4.87265974515369..4.19778427429427..5.37188960920947..7.65834407455197.." "c.5.99920458909822..3.54325386927827..5.48752194823964..7.40500478593901.." "c.4.05400303284347..5.91154375418415..5.9364070865456..5.56099039512973.." "c.4.36764997383792..5.62788096683253..3.68446129756691..6.88861436110829.." "c.5.2761180053377..6.58913730008816..5.82538670230476..4.58383317763667.." "c.6.59197171146524..3.51260628109861..5.36704611805354..5.81293822221473.." "c.5.32998607134566..4.49450862373845..4.36916145249422..4.64384107706276.." "c.6.28995364255049..3.57929805214517..3.31916090902983..3.94768495222519.." "c.4.87401690030738..5.69998391806602..3.73338719850444..5.24901215865604.." "c.5.57461715105235..5.11677400370435..5.37421947261508..6.86766156362926.." "c.4.1043043151792..4.47380384990665..6.72862233338823..5.46732554083731.." "c.3.81975638452509..4.68564584073116..4.07806156715356..3.26133417047471.." "c.2.93718438747484..4.65039448806091..5.5846923962422..8.40009680801927.." "c.6.11353642306103..4.41641140869126..4.89821927186508..5.65095481635036.." "c.4.81984055969371..4.94900156196755..5.66555972643251..5.44038495110979.." "c.4.65680129966766..2.70819636111286..5.14327857413427..6.47075684431788.." "c.5.17774029059928..4.38187609316048..6.9121439273568..4.63069611854193.." "c.6.40046701055247..4.89948819323549..6.00921685197274..6.8376013087524.." "c.5.89581523476465..5.27212414410586..5.85515452899805..4.92673952720932.." "c.6.18279261810125..6.14319484069902..5.43902621861838..5.73061418848587.." "c.6.25161136553787..5.17785157217946..3.30462385165469..5.30934780810039.." "c.6.25110967890131..4.53306928321364..4.80180340906557..5.47843842409196.." "c.4.51121060036508..4.28484113648637..4.60842403583248..4.78030749914275.." "c.6.90707524358477..5.44898688608704..4.95040116861627..4.8924309436804.." "c.6.23845215420922..4.35391157812029..3.96880494355908..4.36048394812703.." "c.5.45042766818737..6.3614220643221..6.29641240742747..4.90670775700207.." "c.6.65940621301083..5.64480608775835..5.23843143613706..3.66531705638157.." "c.4.4222123409582..5.4091661424351..4.05602635892668..6.25645145855378.." "c.4.10343282110134..6.26495591998392..2.71273460028708..5.18932062448888.." "c.4.18810427223338..6.09365689617423..2.00459812535648..5.774486566012.."
"1" 4.35825536452916 6.1646298582077 5.2007951411324 6.04189549913757 5.65416874969258 3.1301258183171 3.92448795959498 7.60035441548729 4.78522073361663 5.29498457066912 4.6420602259702 5.25269773912637 4.70910731596545 5.19288551779024 3.39717537608084 4.36369263162824 7.16249937269438 5.66142287889987 3.5753420563055 5.24822156561845 4.87265974515369 5.99920458909822 4.05400303284347 4.36764997383792 5.2761180053377 6.59197171146524 5.32998607134566 6.28995364255049 4.87401690030738 5.57461715105235 4.1043043151792 3.81975638452509 2.93718438747484 6.11353642306103 4.81984055969371 4.65680129966766 5.17774029059928 6.40046701055247 5.89581523476465 6.18279261810125 6.25161136553787 6.25110967890131 4.51121060036508 6.90707524358477 6.23845215420922 5.45042766818737 6.65940621301083 4.4222123409582 4.10343282110134 4.18810427223338
"2" 6.11933637640764 4.34980494986392 4.41088759588174 5.3812607256926 6.50738135947558 5.04837546257263 6.26577986147923 4.62034379759624 6.50659516676408 5.23645532732709 5.48778560515237 4.90072471294178 3.88141335098478 3.35325797731565 4.38692302653504 5.50152398608369 5.64933969080158 5.46235757853915 4.75266986183286 5.91810228804223 4.19778427429427 3.54325386927827 5.91154375418415 5.62788096683253 6.58913730008816 3.51260628109861 4.49450862373845 3.57929805214517 5.69998391806602 5.11677400370435 4.47380384990665 4.68564584073116 4.65039448806091 4.41641140869126 4.94900156196755 2.70819636111286 4.38187609316048 4.89948819323549 5.27212414410586 6.14319484069902 5.17785157217946 4.53306928321364 4.28484113648637 5.44898688608704 4.35391157812029 6.3614220643221 5.64480608775835 5.4091661424351 6.26495591998392 6.09365689617423
"3" 4.77636809348108 6.39619852643761 4.95494762542404 4.568110203296 4.9835439881533 4.70269356324347 4.1759823560941 4.80111472095351 5.84831161909469 3.29954902148898 5.80137254995042 4.00713237111239 4.99889181334212 6.85780138060546 6.67799980398658 4.85046793826605 4.57078651899386 3.16514629542677 4.7985905551833 5.01938794413379 5.37188960920947 5.48752194823964 5.9364070865456 3.68446129756691 5.82538670230476 5.36704611805354 4.36916145249422 3.31916090902983 3.73338719850444 5.37421947261508 6.72862233338823 4.07806156715356 5.5846923962422 4.89821927186508 5.66555972643251 5.14327857413427 6.9121439273568 6.00921685197274 5.85515452899805 5.43902621861838 3.30462385165469 4.80180340906557 4.60842403583248 4.95040116861627 3.96880494355908 6.29641240742747 5.23843143613706 4.05602635892668 2.71273460028708 2.00459812535648
"4" 3.57327946117647 4.83209823919537 7.64985475885458 5.3583741163298 6.50208922927645 7.07144442989845 4.62946886926626 3.95444241242528 4.57730497637566 5.64659827153798 3.74858747007683 5.1771185445896 5.99809504562604 3.02294134811579 3.54139508538761 4.66738388638773 4.32130386598196 3.69145319617433 5.39975944634937 6.18232557563751 7.65834407455197 7.40500478593901 5.56099039512973 6.88861436110829 4.58383317763667 5.81293822221473 4.64384107706276 3.94768495222519 5.24901215865604 6.86766156362926 5.46732554083731 3.26133417047471 8.40009680801927 5.65095481635036 5.44038495110979 6.47075684431788 4.63069611854193 6.8376013087524 4.92673952720932 5.73061418848587 5.30934780810039 5.47843842409196 4.78030749914275 4.8924309436804 4.36048394812703 4.90670775700207 3.66531705638157 6.25645145855378 5.18932062448888 5.774486566012
"5" 3.73170113860789 6.06818556788449 5.32644898299092 7.26387354702281 5.86954294508799 5.4255672606327 4.72855526400163 5.89974142778332 4.5128482206974 5.14163831324914 6.44519668704156 5.65173046369863 5.1864324766584 6.29968569206969 6.13610255637159 5.40064268531359 4.14002578173804 5.602909200226 4.84913247339004 4.99416434206888 5.37041477694094 4.54956749735749 5.19209038017242 4.6057413248625 3.6371796843787 3.22821468662818 5.03396149448003 3.79303645988803 4.89125910473353 4.73735070375601 3.8056690964876 7.26106900340269 3.56859074483322 3.44343088258507 4.86069508846537 4.8128711867982 3.74339099779952 5.04372519017469 4.95326087199406 5.70046898810742 6.06068219319016 8.73436128466804 5.12579138920485 4.23439458224524 4.24562016790391 4.19914773599131 4.62267980792779 5.0420602715774 5.63050829401221 3.82724217161624
"6" 5.40775198054609 3.64200775834667 3.54284581577709 4.63980855631011 5.04175087023893 5.229076503682 4.75503687428637 3.98530185371627 5.12379333126093 4.63900771282487 4.94897185095776 6.09378442558793 3.71334158983477 4.12197434661719 2.91554201138398 4.62783116316412 4.77068630872419 4.24101105390917 5.4804342947681 5.76479082353472 4.38702128090973 3.89406780246577 7.20452114489898 4.86115288771948 7.24450239132714 4.49259672404774 5.03426123504306 4.60359818765584 4.54401167549357 6.04622811165035 3.46673466327711 5.0049479998708 5.6957938360218 5.151213194485 5.60116708916537 3.60817878880874 5.23774374066421 4.28045389181173 5.55735091897602 5.04249656718172 3.43925068649127 5.39169817822189 5.52921554164794 4.85296793532519 5.69191004375601 4.4101037840176 3.37393025979749 4.84030444018357 5.55325423084988 7.56556017750533
"7" 5.16720091891694 5.42441320612867 4.75809000074975 6.75035479850327 4.77424789437947 5.41282710409128 6.46267317901436 4.51699805051412 5.42160055775159 6.79315245281552 4.29064375732986 3.74913429170345 5.46887353728519 5.27680845410373 4.57748749643448 6.25507878084136 4.90743025106325 4.6610955144023 4.47798952335033 3.67820650501228 4.47653774485558 4.24399927440597 5.15991693532283 5.2845119059023 3.44183387728151 6.02019179177589 4.89210580601061 6.42937484676397 4.33106214814912 3.62952456828414 4.60400610228331 5.00616567463967 3.73150450616779 4.46298970482102 6.15771566867317 3.84991976004036 5.73224316471948 5.18393522272276 4.18867152864813 5.45954474374648 5.93342437365366 6.08787976826152 6.17697687223514 4.62012488680383 4.7429604047784 4.62149676181751 3.70301430691934 5.33168731953469 6.16936442169679 6.5712755355331
"8" 5.41955268373469 6.20608351439563 5.8539712940261 3.71176893801747 4.23269611046585 4.97940910342496 4.0034830908382 4.30448301659519 4.15397124161617 4.24622653602132 5.38520713227394 4.82502312430379 4.47122940493036 7.05082998807136 3.54367480800619 5.10605910214482 6.6842772577491 3.76179663907052 4.98154844537203 5.39632169989467 3.40351722836949 3.04477732224195 5.5858274045722 4.53194348041959 5.20205773818343 6.03749626424753 3.70046883205184 4.56200026476014 4.23225992859474 5.10460047287629 4.0464319497847 6.11061576685523 5.77073133206639 3.84139402461185 4.16686227771573 6.5371675512672 4.89488319826545 3.64676317656854 4.05823562139245 4.64729891042673 3.78553353372153 5.03593209808601 3.68479003091538 4.56789335338172 5.26526684603799 5.24968021870033 6.51026102873224 6.15709104027808 3.5634360392501 4.70595580070722
"9" 5.78747513203534 4.0345925168288 5.33853802659251 5.75737557571176 4.76760504403858 4.68348234629266 5.51580441610193 5.58251868281722 4.25298697458891 4.82987149066361 4.18034152438936 5.49344928234204 4.76782015962737 5.43264604503952 4.56526657193026 4.97963848518647 4.27559926434272 5.27606995467135 4.91580271278081 5.76031166960331 6.67171702488303 4.34698867009858 5.86566415891135 5.35704072153428 4.66710989554123 4.90927834137147 3.78445097646032 6.19887488647081 4.7381605765817 3.68591814471139 5.76782489495593 4.33282737519862 4.48952720286214 3.53878247232726 5.7660754463895 5.20537116946721 4.88409630331981 5.56510983640599 4.49767496248714 5.52939134088655 6.21678756384217 4.4883934254584 5.16119722257315 4.18413182845794 4.58445723980531 5.87792029477839 7.55652953560048 3.45668707468316 3.98392286573695 6.76962707674329
"10" 4.42945480197274 5.80506584017264 4.43072776752466 4.85470906319515 7.43679121479647 4.91628193167894 3.45304479851362 4.9917767367132 3.11045366329905 5.99329489526222 5.76281446108554 3.69407028615763 4.98945610539094 4.96417700089895 5.66442992614842 5.59267634602976 3.76393582735279 5.76776810059479 5.4578478076463 5.92375059173974 6.91675722835934 3.29664455544233 5.98270864553592 3.79726264886356 2.91867882585126 5.33596001526803 5.37528544203423 4.66402722526742 3.95689037095754 4.3928352822205 5.61253947656518 5.97487941563674 4.87460340115569 6.45376033841765 5.52249050021754 4.78560397957241 6.04017934961301 5.11456991472947 6.39731537784134 6.85480582161841 5.34242469421428 4.54254263827932 2.85093074641363 4.46556062490689 5.22362727125265 6.34005698570144 5.48316787963743 5.21968855300652 7.17720777441852 3.27962740478653
