"mode" "length" "c.3.66407080061296..4.3455342551536..4.31047749368065..4.43004722231955.." "c.4.93807497512655..4.82531670878477..6.35069767184539..5.37434583486193.." "c.3.74966586345335..5.6594196397808..5.78130734779138..4.83574238208308.." "c.6.75905248185445..5.1553978689131..4.74988879156776..5.96950550539971.." "c.5.09339353762803..5.54446239950136..4.14972973533056..3.47140533111166.." "c.6.45586859181925..6.59635655583135..6.06289666296637..5.76905078787712.." "c.6.1013212054975..4.87577589998291..5.87662318452204..5.40136505164874.." "c.3.46498047017074..4.25865747931041..5.30032026018739..4.3818593237068.." "c.4.76461556329924..5.5815379257482..5.32059550857798..2.77233321600614.." "c.4.30411676780763..5.28146084964328..4.85649803224702..4.24763936649619.." "c.5.58051834691968..5.87362785601651..3.64426474983672..5.26881947859127.." "c.4.00440177515191..3.76639935432987..5.74061634082763..4.81057894626723.." "c.5.07471436547318..4.5122696153645..6.49398072098563..4.9986938821741.." "c.6.33073347914937..3.04590228830374..4.70413715641802..4.65202686908403.." "c.3.08637789235012..3.81211444914831..5.32705092319566..4.55448676408882.." "c.4.48954226045788..2.24036509198463..4.79404865158373..5.6863450713259.." "c.4.19427190043108..4.34323081081824..4.90284244638049..5.52038628079509.." "c.4.80110985823052..4.07644824314328..5.29531825631094..5.06146746393283.." "c.5.15528337700961..3.94073175288935..5.75961535481306..6.25468242923307.." "c.4.23134031415578..3.80781228146701..7.12966272728669..4.52663216435124.." "c.4.55053150762214..3.89283694485882..5.30205527436786..4.31840387589682.." "c.4.67233244575483..5.80666400641234..5.74868084101347..5.33069143328277.." "c.4.63848269992208..5.51427973267747..5.89716131295379..4.36760823880219.." "c.5.95956577076017..5.75346666724433..4.53248430462008..5.02681254553419.." "c.6.7778783509611..5.31901092505895..5.5109770930393..4.88628069254155.." "c.5.65632958981289..5.5480929947077..5.1893456600299..4.81676288306833.." "c.4.93802718484701..5.65356713230759..4.48666589365544..4.77259057970645.." "c.6.04709899017884..5.63491078265472..4.29772352521919..6.03076720384752.." "c.5.78809791893542..5.42979040170137..5.01862307604363..5.7297233061405.." "c.5.20410522168775..5.14448353036393..5.13232499893997..1.80629965353604.." "c.4.98115248959354..5.55419864359857..5.80655575784516..4.9893035472797.." "c.4.69173541324403..4.7874460597945..6.8325569514289..5.37158942290879.." "c.5.46519258192399..6.17308369575639..5.72518747879665..3.12753020367677.." "c.5.06379556019023..3.56585469557011..4.99905949547463..6.43449427439946.." "c.4.61013967232306..4.05703852861415..4.52316470299006..4.81012625679193.." "c.3.46143523417618..4.48773300801919..5.49556153167172..5.06081873437492.." "c.4.2067282501463..4.09519081788034..5.01438266827074..4.56897923255937.." "c.5.10043424246337..4.88107424006244..4.42706079965142..5.57139181416435.." "c.5.02387635770936..6.01331616066298..7.14993587604107..4.28543294405352.." "c.7.33680722116961..4.10384097824103..3.79802878135554..3.9853363064404.." "c.5.20474807723093..3.52672856034725..4.18494057330562..4.76277061240926.." "c.7.20524368522369..2.68346974797176..4.26825531762504..4.86767705940126.." "c.5.85881537005996..3.99421501275927..5.70041513997869..4.17541399630117.." "c.6.34331654445999..5.26711147201509..3.48664438825754..4.48427989769345.." "c.4.20261489277614..4.20145468154612..5.9367477502607..3.9987521120829.." "c.3.9085135568344..5.84462466065243..4.04863776195078..4.79965222300874.." "c.3.32647338954388..4.17284488299414..5.76105223337048..3.23676612031852.." "c.6.2789866282577..4.40246225348396..5.20368941071719..5.22172429889323.."
"1" 4.71404145378036 7.158345145894 3.66407080061296 4.93807497512655 3.74966586345335 6.75905248185445 5.09339353762803 6.45586859181925 6.1013212054975 3.46498047017074 4.76461556329924 4.30411676780763 5.58051834691968 4.00440177515191 5.07471436547318 6.33073347914937 3.08637789235012 4.48954226045788 4.19427190043108 4.80110985823052 5.15528337700961 4.23134031415578 4.55053150762214 4.67233244575483 4.63848269992208 5.95956577076017 6.7778783509611 5.65632958981289 4.93802718484701 6.04709899017884 5.78809791893542 5.20410522168775 4.98115248959354 4.69173541324403 5.46519258192399 5.06379556019023 4.61013967232306 3.46143523417618 4.2067282501463 5.10043424246337 5.02387635770936 7.33680722116961 5.20474807723093 7.20524368522369 5.85881537005996 6.34331654445999 4.20261489277614 3.9085135568344 3.32647338954388 6.2789866282577
"2" 4.39226110044944 4.49823988546431 4.3455342551536 4.82531670878477 5.6594196397808 5.1553978689131 5.54446239950136 6.59635655583135 4.87577589998291 4.25865747931041 5.5815379257482 5.28146084964328 5.87362785601651 3.76639935432987 4.5122696153645 3.04590228830374 3.81211444914831 2.24036509198463 4.34323081081824 4.07644824314328 3.94073175288935 3.80781228146701 3.89283694485882 5.80666400641234 5.51427973267747 5.75346666724433 5.31901092505895 5.5480929947077 5.65356713230759 5.63491078265472 5.42979040170137 5.14448353036393 5.55419864359857 4.7874460597945 6.17308369575639 3.56585469557011 4.05703852861415 4.48773300801919 4.09519081788034 4.88107424006244 6.01331616066298 4.10384097824103 3.52672856034725 2.68346974797176 3.99421501275927 5.26711147201509 4.20145468154612 5.84462466065243 4.17284488299414 4.40246225348396
"3" 5.5323671087803 5.72965204846906 4.31047749368065 6.35069767184539 5.78130734779138 4.74988879156776 4.14972973533056 6.06289666296637 5.87662318452204 5.30032026018739 5.32059550857798 4.85649803224702 3.64426474983672 5.74061634082763 6.49398072098563 4.70413715641802 5.32705092319566 4.79404865158373 4.90284244638049 5.29531825631094 5.75961535481306 7.12966272728669 5.30205527436786 5.74868084101347 5.89716131295379 4.53248430462008 5.5109770930393 5.1893456600299 4.48666589365544 4.29772352521919 5.01862307604363 5.13232499893997 5.80655575784516 6.8325569514289 5.72518747879665 4.99905949547463 4.52316470299006 5.49556153167172 5.01438266827074 4.42706079965142 7.14993587604107 3.79802878135554 4.18494057330562 4.26825531762504 5.70041513997869 3.48664438825754 5.9367477502607 4.04863776195078 5.76105223337048 5.20368941071719
"4" 2.51085911197271 5.66193391127442 4.43004722231955 5.37434583486193 4.83574238208308 5.96950550539971 3.47140533111166 5.76905078787712 5.40136505164874 4.3818593237068 2.77233321600614 4.24763936649619 5.26881947859127 4.81057894626723 4.9986938821741 4.65202686908403 4.55448676408882 5.6863450713259 5.52038628079509 5.06146746393283 6.25468242923307 4.52663216435124 4.31840387589682 5.33069143328277 4.36760823880219 5.02681254553419 4.88628069254155 4.81676288306833 4.77259057970645 6.03076720384752 5.7297233061405 1.80629965353604 4.9893035472797 5.37158942290879 3.12753020367677 6.43449427439946 4.81012625679193 5.06081873437492 4.56897923255937 5.57139181416435 4.28543294405352 3.9853363064404 4.76277061240926 4.86767705940126 4.17541399630117 4.48427989769345 3.9987521120829 4.79965222300874 3.23676612031852 5.22172429889323
"5" 6.71918354327843 5.49654930768739 6.2345251271528 5.36871866199166 5.52721346091975 5.69049534080414 4.70385105216208 4.78790082298324 4.10739922869319 5.13348237284993 5.34864571982824 5.7634683301878 3.68265062011669 4.73288131077662 4.56327649730568 3.47996212376306 5.45871943278494 3.38650729932197 3.64596005328525 6.06027122643792 4.89287445170942 3.05204056069176 5.21721832493708 6.31943495288592 5.73739641781127 3.74355400666382 5.72469151856503 5.87726519803685 5.19025606906026 5.57978560864104 6.82732183647062 2.61665328201823 2.94262856172026 4.71947070570387 3.82352832228795 4.72317254628541 4.62929886728793 5.58591243807428 4.72102692045155 4.53783306870459 6.2459733796637 5.16438383119582 5.9544965820526 4.41647672375577 4.42992421613868 6.08213646692458 4.9347805193234 5.9839170836012 5.45104090018071 3.95396742185583
"6" 7.50677109682503 4.27267931239267 4.49207915495627 7.53964868706015 5.65492789377104 4.54549803295761 5.79696778199547 4.3806308165925 6.29589468410182 3.92590959460739 3.09480600899849 4.70626159130065 4.80521576162609 4.23644577500728 5.68246872019419 5.84517652998543 4.09398766606445 6.7335262091338 4.34295992368403 5.3625753293263 5.13596911252684 4.9320628292043 5.32243760118045 3.93896090498393 6.27477406766486 4.42903070410255 5.56988607388977 5.97132005348439 4.59051272045924 6.21187568721397 7.57981588241715 4.90410966425035 4.31288107611148 4.85879631724864 5.94726651703424 5.11954383030112 4.35884336897929 3.99236303381675 4.67339211137989 4.69059279347708 3.16632924419924 4.06759584821575 6.17517714608007 3.93873571645797 4.54242688066228 5.66554358354679 6.25802940763205 5.44867123221366 4.37767259992023 4.22937863327393
"7" 3.43536447881043 4.72141023015441 5.00977617755882 5.1455944753 4.05136819000638 5.28110182386306 3.78004686341653 5.72235411839565 5.05173846931135 5.93032182332807 5.35134539679391 5.76285619514706 4.36080978666346 5.53146138091124 4.97431034887149 3.59665870181041 6.23229187379335 5.31369659385681 4.949185690058 4.83795247655818 5.38288774608944 5.74255545693079 4.84636226144099 5.6863322136797 5.0560063588633 4.64941421434517 4.6814934712647 5.36142312714404 6.66973002312688 6.11636218761831 6.70218188424159 7.47786839705876 4.9153642846052 6.58511614449531 4.4327487981419 3.10610794977578 5.87151492614954 2.71433935472022 2.96709237732497 5.89806495509472 4.77545362664025 4.55694663888243 3.0728543279726 4.15284205697056 3.20952044438261 3.81528208955126 6.13324484856982 5.73604468903415 4.92877702207828 5.13929611235083
"8" 4.39952293506719 4.58466450505936 5.38992371365078 4.30565498462875 4.49724705060084 4.36457688758615 5.34907743985361 5.51156023136953 3.98256716712884 5.82104574045197 7.32472067907048 5.17689712693183 4.94348078415389 5.47823135634697 3.96640355242428 5.94997157862867 3.8212550905358 4.78008414924554 5.44408992676311 4.5776486402868 4.80369242723208 4.44966342762573 4.28769908729297 3.83708979022113 6.36807639056878 3.69732979113421 4.69109074555306 5.67530629114577 6.61050929130857 4.73271455199414 3.10313069006317 5.22309651498548 6.73475654351108 7.03565796248348 4.22493699114798 6.70738188428078 4.91388068528484 4.78098011294891 7.21022854399061 6.03445618222102 5.53492870184524 4.12172854100205 6.25403507969719 5.07763838243972 5.31226159945341 5.64806610336691 2.80978249144454 3.46569745937285 4.61607796771255 5.83567838845542
"9" 5.72326880196461 4.94796199407007 3.8980315284969 4.47314967907974 4.04153446035641 5.85004095855025 4.8666898385086 4.02311268212543 3.58638503060272 5.20614746593515 3.45713244517584 5.57572271669918 5.78403529746772 4.35761614157845 5.74445475742645 5.04188182691223 6.4393129066417 3.3849071635001 5.72952970294871 5.30638040145518 4.37737981946311 5.34382571183494 3.84275329485597 5.84831130942144 5.63426788662551 3.98993612873684 4.4198014412864 5.08416479423417 4.86336235739685 3.62981117337481 5.01919351725427 5.58405509714684 5.13993764880118 4.64629325502722 5.52911585911612 5.47046597326411 4.54967425939848 3.85537016885972 6.47796228905083 4.94945076283289 4.22306010460177 2.91851714738327 4.22781470040404 3.83373574951487 4.53189184607684 4.58091988731992 5.05174297024494 5.42105605794019 4.47026916192006 3.59007576803611
"10" 5.98976029622198 6.87703699796491 4.24902597917262 6.74980502431096 5.29516812393203 5.27496428442219 3.75665805096492 6.0988835249412 6.08400124276362 2.78691675617222 4.08028275956239 3.54289014799467 5.33853129451576 5.15867358665889 4.86384944466325 6.72630644379694 6.66199613409732 6.24585421417316 5.96745201144216 4.11484619328525 4.90147715371367 7.0885551029207 5.54159459772218 5.51903239289746 5.78547163072759 3.85951956190956 6.07703870768467 4.32952641555744 5.04325645349582 6.06590705026546 4.71267619504459 4.82125982121779 4.5577282869592 3.12922733771478 5.78946474388545 4.65767121034173 3.92240660400943 6.20245520917046 4.64388972886253 6.43817083053796 6.62503009655827 2.67509794762153 4.85660598746813 4.08350165572089 4.4523890693113 6.14746244982997 5.26222047551819 4.0145623661435 3.3897672111685 7.16822522541771
